centroide,cruce,año,turno,cantidad_ciclistas,tipo_relevamiento
176,"LAVALLE@ URIBURU JOSE E., Pres.",2015,tarde,66,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2016,mañana,51,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2016,tarde,104,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2017,mañana,66,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2017,tarde,137,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2018,mañana,82,macrocentro
176,"LAVALLE@ URIBURU JOSE E., Pres.",2018,tarde,131,macrocentro
401,AZCUENAGA@VIAMONTE,2013,mañana,50,macrocentro
401,AZCUENAGA@VIAMONTE,2013,tarde,28,macrocentro
401,AZCUENAGA@VIAMONTE,2014,mañana,22,macrocentro
401,AZCUENAGA@VIAMONTE,2014,tarde,20,macrocentro
401,AZCUENAGA@VIAMONTE,2015,mañana,20,macrocentro
401,AZCUENAGA@VIAMONTE,2015,tarde,22,macrocentro
401,AZCUENAGA@VIAMONTE,2016,mañana,33,macrocentro
401,AZCUENAGA@VIAMONTE,2016,tarde,19,macrocentro
401,AZCUENAGA@VIAMONTE,2017,mañana,23,macrocentro
401,AZCUENAGA@VIAMONTE,2017,tarde,23,macrocentro
175,JUNIN@SARMIENTO,2013,mañana,23,macrocentro
175,JUNIN@SARMIENTO,2013,tarde,59,macrocentro
175,JUNIN@SARMIENTO,2014,mañana,20,macrocentro
175,JUNIN@SARMIENTO,2014,tarde,58,macrocentro
175,JUNIN@SARMIENTO,2015,mañana,32,macrocentro
175,JUNIN@SARMIENTO,2015,tarde,64,macrocentro
175,JUNIN@SARMIENTO,2016,mañana,17,macrocentro
175,JUNIN@SARMIENTO,2016,tarde,25,macrocentro
175,JUNIN@SARMIENTO,2017,mañana,21,macrocentro
175,JUNIN@SARMIENTO,2017,tarde,19,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2013,mañana,39,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2013,tarde,81,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2014,mañana,58,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2014,tarde,68,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2015,mañana,56,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2015,tarde,97,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2016,mañana,73,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2016,tarde,107,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2017,mañana,58,macrocentro
173,"URIBURU JOSE E., Pres.@PERON,JUAN DOMINGO, TTE.",2017,tarde,111,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2013,mañana,26,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2013,tarde,31,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2014,mañana,20,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2014,tarde,19,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2015,mañana,22,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2015,tarde,23,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2016,mañana,19,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2016,tarde,17,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2017,mañana,13,macrocentro
171,"PASTEUR@MITRE,BARTOLOME",2017,tarde,15,macrocentro
170,AZCUENAGA@RIVADAVIA,2013,mañana,35,macrocentro
170,AZCUENAGA@RIVADAVIA,2013,tarde,93,macrocentro
170,AZCUENAGA@RIVADAVIA,2014,mañana,48,macrocentro
170,AZCUENAGA@RIVADAVIA,2014,tarde,96,macrocentro
170,AZCUENAGA@RIVADAVIA,2015,mañana,40,macrocentro
170,AZCUENAGA@RIVADAVIA,2015,tarde,102,macrocentro
170,AZCUENAGA@RIVADAVIA,2016,mañana,40,macrocentro
170,AZCUENAGA@RIVADAVIA,2016,tarde,60,macrocentro
170,AZCUENAGA@RIVADAVIA,2017,mañana,29,macrocentro
170,AZCUENAGA@RIVADAVIA,2017,tarde,85,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2013,mañana,18,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2013,tarde,31,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2014,mañana,22,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2014,tarde,21,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2015,mañana,22,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2015,tarde,19,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2016,mañana,24,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2016,tarde,21,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2017,mañana,25,macrocentro
149,"ALBERTI@YRIGOYEN, HIPOLITO",2017,tarde,15,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2013,mañana,41,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2013,tarde,39,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2014,mañana,30,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2014,tarde,26,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2015,mañana,33,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2015,tarde,45,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2016,mañana,25,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2016,tarde,20,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2017,mañana,31,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2017,tarde,34,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2018,mañana,24,macrocentro
179,"MITRE, BARTOLOME@AYACUCHO",2018,tarde,76,macrocentro
178,JUNIN@RIVADAVIA,2013,mañana,30,macrocentro
178,JUNIN@RIVADAVIA,2013,tarde,63,macrocentro
178,JUNIN@RIVADAVIA,2014,mañana,35,macrocentro
178,JUNIN@RIVADAVIA,2014,tarde,80,macrocentro
178,JUNIN@RIVADAVIA,2015,mañana,34,macrocentro
178,JUNIN@RIVADAVIA,2015,tarde,86,macrocentro
178,JUNIN@RIVADAVIA,2016,mañana,29,macrocentro
178,JUNIN@RIVADAVIA,2016,tarde,56,macrocentro
178,JUNIN@RIVADAVIA,2017,mañana,33,macrocentro
178,JUNIN@RIVADAVIA,2017,tarde,73,macrocentro
178,JUNIN@RIVADAVIA,2018,mañana,26,macrocentro
178,JUNIN@RIVADAVIA,2018,tarde,63,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2013,mañana,22,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2013,tarde,25,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2014,mañana,21,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2014,tarde,35,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2015,mañana,44,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2015,tarde,27,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2016,mañana,44,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2016,tarde,77,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2017,mañana,80,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2017,tarde,120,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2018,mañana,109,macrocentro
172,"YRIGOYEN, HIPOLITO@PASCO",2018,tarde,108,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2013,mañana,53,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2013,tarde,54,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2014,mañana,64,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2014,tarde,94,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2015,mañana,58,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2015,tarde,62,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2016,mañana,51,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2016,tarde,46,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2017,mañana,48,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2017,tarde,105,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2018,mañana,138,macrocentro
161,"ALSINA, ADOLFO@PICHINCHA",2018,tarde,72,macrocentro
159,MORENO@MATHEU,2013,mañana,21,macrocentro
159,MORENO@MATHEU,2013,tarde,14,macrocentro
159,MORENO@MATHEU,2014,mañana,21,macrocentro
159,MORENO@MATHEU,2014,tarde,15,macrocentro
159,MORENO@MATHEU,2015,mañana,13,macrocentro
159,MORENO@MATHEU,2015,tarde,29,macrocentro
159,MORENO@MATHEU,2016,mañana,16,macrocentro
159,MORENO@MATHEU,2016,tarde,21,macrocentro
159,MORENO@MATHEU,2017,mañana,19,macrocentro
159,MORENO@MATHEU,2017,tarde,30,macrocentro
159,MORENO@MATHEU,2018,mañana,16,macrocentro
159,MORENO@MATHEU,2018,tarde,31,macrocentro
168,SARANDI@MORENO,2013,mañana,4,macrocentro
168,SARANDI@MORENO,2013,tarde,29,macrocentro
168,SARANDI@MORENO,2014,mañana,23,macrocentro
168,SARANDI@MORENO,2014,tarde,22,macrocentro
168,SARANDI@MORENO,2015,mañana,26,macrocentro
168,SARANDI@MORENO,2015,tarde,16,macrocentro
168,SARANDI@MORENO,2016,mañana,17,macrocentro
168,SARANDI@MORENO,2016,tarde,24,macrocentro
168,SARANDI@MORENO,2017,mañana,20,macrocentro
168,SARANDI@MORENO,2017,tarde,11,macrocentro
168,SARANDI@MORENO,2018,mañana,16,macrocentro
168,SARANDI@MORENO,2018,tarde,41,macrocentro
167,SARANDI@VENEZUELA,2013,mañana,9,macrocentro
167,SARANDI@VENEZUELA,2013,tarde,19,macrocentro
167,SARANDI@VENEZUELA,2014,mañana,21,macrocentro
167,SARANDI@VENEZUELA,2014,tarde,19,macrocentro
167,SARANDI@VENEZUELA,2015,mañana,19,macrocentro
167,SARANDI@VENEZUELA,2015,tarde,11,macrocentro
167,SARANDI@VENEZUELA,2016,mañana,0,macrocentro
167,SARANDI@VENEZUELA,2016,tarde,21,macrocentro
167,SARANDI@VENEZUELA,2017,mañana,3,macrocentro
167,SARANDI@VENEZUELA,2017,tarde,37,macrocentro
166,RINCON@BELGRANO,2013,mañana,67,macrocentro
166,RINCON@BELGRANO,2013,tarde,97,macrocentro
166,RINCON@BELGRANO,2014,mañana,78,macrocentro
166,RINCON@BELGRANO,2014,tarde,90,macrocentro
166,RINCON@BELGRANO,2015,mañana,71,macrocentro
166,RINCON@BELGRANO,2015,tarde,87,macrocentro
166,RINCON@BELGRANO,2016,mañana,92,macrocentro
166,RINCON@BELGRANO,2016,tarde,99,macrocentro
166,RINCON@BELGRANO,2017,mañana,87,macrocentro
166,RINCON@BELGRANO,2017,tarde,115,macrocentro
166,RINCON@BELGRANO,2018,mañana,141,macrocentro
166,RINCON@BELGRANO,2018,tarde,101,macrocentro
158,MEXICO@PASCO,2013,mañana,18,macrocentro
158,MEXICO@PASCO,2013,tarde,22,macrocentro
158,MEXICO@PASCO,2014,mañana,18,macrocentro
158,MEXICO@PASCO,2014,tarde,32,macrocentro
158,MEXICO@PASCO,2015,mañana,17,macrocentro
158,MEXICO@PASCO,2015,tarde,11,macrocentro
158,MEXICO@PASCO,2016,mañana,25,macrocentro
158,MEXICO@PASCO,2016,tarde,32,macrocentro
158,MEXICO@PASCO,2017,mañana,9,macrocentro
158,MEXICO@PASCO,2017,tarde,28,macrocentro
158,MEXICO@PASCO,2018,mañana,42,macrocentro
158,MEXICO@PASCO,2018,tarde,42,macrocentro
157,CHILE@PICHINCHA,2013,mañana,19,macrocentro
157,CHILE@PICHINCHA,2013,tarde,18,macrocentro
157,CHILE@PICHINCHA,2014,mañana,12,macrocentro
157,CHILE@PICHINCHA,2014,tarde,21,macrocentro
157,CHILE@PICHINCHA,2015,mañana,34,macrocentro
157,CHILE@PICHINCHA,2015,tarde,29,macrocentro
157,CHILE@PICHINCHA,2016,mañana,22,macrocentro
157,CHILE@PICHINCHA,2016,tarde,30,macrocentro
157,CHILE@PICHINCHA,2017,mañana,24,macrocentro
157,CHILE@PICHINCHA,2017,tarde,23,macrocentro
157,CHILE@PICHINCHA,2018,mañana,28,macrocentro
157,CHILE@PICHINCHA,2018,tarde,74,macrocentro
162,INDEPENDENCIA@RINCON,2013,mañana,93,macrocentro
162,INDEPENDENCIA@RINCON,2013,tarde,89,macrocentro
162,INDEPENDENCIA@RINCON,2014,mañana,81,macrocentro
162,INDEPENDENCIA@RINCON,2014,tarde,87,macrocentro
162,INDEPENDENCIA@RINCON,2015,mañana,88,macrocentro
162,INDEPENDENCIA@RINCON,2015,tarde,96,macrocentro
162,INDEPENDENCIA@RINCON,2016,mañana,87,macrocentro
162,INDEPENDENCIA@RINCON,2016,tarde,94,macrocentro
162,INDEPENDENCIA@RINCON,2017,mañana,94,macrocentro
162,INDEPENDENCIA@RINCON,2017,tarde,102,macrocentro
119,ESTADOS UNIDOS@PASCO,2013,mañana,19,macrocentro
119,ESTADOS UNIDOS@PASCO,2013,tarde,24,macrocentro
119,ESTADOS UNIDOS@PASCO,2014,mañana,18,macrocentro
119,ESTADOS UNIDOS@PASCO,2014,tarde,19,macrocentro
119,ESTADOS UNIDOS@PASCO,2015,mañana,20,macrocentro
119,ESTADOS UNIDOS@PASCO,2015,tarde,15,macrocentro
119,ESTADOS UNIDOS@PASCO,2016,mañana,26,macrocentro
119,ESTADOS UNIDOS@PASCO,2016,tarde,30,macrocentro
119,ESTADOS UNIDOS@PASCO,2017,mañana,27,macrocentro
119,ESTADOS UNIDOS@PASCO,2017,tarde,27,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2013,mañana,42,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2013,tarde,133,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2014,mañana,65,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2014,tarde,92,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2015,mañana,78,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2015,tarde,106,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2016,mañana,55,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2016,tarde,95,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2017,mañana,82,macrocentro
117,"CALVO, CARLOS@PICHINCHA",2017,tarde,135,macrocentro
116,HUMBERTO 1░@MATHEU,2013,mañana,11,macrocentro
116,HUMBERTO 1░@MATHEU,2013,tarde,32,macrocentro
116,HUMBERTO 1░@MATHEU,2014,mañana,10,macrocentro
116,HUMBERTO 1░@MATHEU,2014,tarde,23,macrocentro
116,HUMBERTO 1░@MATHEU,2015,mañana,15,macrocentro
116,HUMBERTO 1░@MATHEU,2015,tarde,24,macrocentro
116,HUMBERTO 1░@MATHEU,2016,mañana,17,macrocentro
116,HUMBERTO 1░@MATHEU,2016,tarde,26,macrocentro
116,HUMBERTO 1░@MATHEU,2017,mañana,9,macrocentro
116,HUMBERTO 1░@MATHEU,2017,tarde,28,macrocentro
103,ALBERTI@SAN JUAN,2013,mañana,27,macrocentro
103,ALBERTI@SAN JUAN,2013,tarde,44,macrocentro
103,ALBERTI@SAN JUAN,2014,mañana,15,macrocentro
103,ALBERTI@SAN JUAN,2014,tarde,37,macrocentro
103,ALBERTI@SAN JUAN,2015,mañana,20,macrocentro
103,ALBERTI@SAN JUAN,2015,tarde,46,macrocentro
103,ALBERTI@SAN JUAN,2016,mañana,36,macrocentro
103,ALBERTI@SAN JUAN,2016,tarde,31,macrocentro
103,ALBERTI@SAN JUAN,2017,mañana,35,macrocentro
103,ALBERTI@SAN JUAN,2017,tarde,47,macrocentro
124,HUMBERTO 1░@RINCON,2013,mañana,50,macrocentro
124,HUMBERTO 1░@RINCON,2013,tarde,29,macrocentro
124,HUMBERTO 1░@RINCON,2014,mañana,53,macrocentro
124,HUMBERTO 1░@RINCON,2014,tarde,45,macrocentro
124,HUMBERTO 1░@RINCON,2015,mañana,40,macrocentro
124,HUMBERTO 1░@RINCON,2015,tarde,47,macrocentro
124,HUMBERTO 1░@RINCON,2016,mañana,35,macrocentro
124,HUMBERTO 1░@RINCON,2016,tarde,51,macrocentro
124,HUMBERTO 1░@RINCON,2017,mañana,35,macrocentro
124,HUMBERTO 1░@RINCON,2017,tarde,25,macrocentro
124,HUMBERTO 1░@RINCON,2018,mañana,35,macrocentro
124,HUMBERTO 1░@RINCON,2018,tarde,41,macrocentro
118,PASCO@SAN JUAN,2013,mañana,54,macrocentro
118,PASCO@SAN JUAN,2013,tarde,50,macrocentro
118,PASCO@SAN JUAN,2014,mañana,53,macrocentro
118,PASCO@SAN JUAN,2014,tarde,29,macrocentro
118,PASCO@SAN JUAN,2015,mañana,42,macrocentro
118,PASCO@SAN JUAN,2015,tarde,38,macrocentro
118,PASCO@SAN JUAN,2016,mañana,53,macrocentro
118,PASCO@SAN JUAN,2016,tarde,35,macrocentro
118,PASCO@SAN JUAN,2017,mañana,33,macrocentro
118,PASCO@SAN JUAN,2017,tarde,32,macrocentro
118,PASCO@SAN JUAN,2018,mañana,38,macrocentro
118,PASCO@SAN JUAN,2018,tarde,37,macrocentro
115,COCHABAMBA@PICHINCHA,2013,mañana,7,macrocentro
115,COCHABAMBA@PICHINCHA,2013,tarde,18,macrocentro
115,COCHABAMBA@PICHINCHA,2014,mañana,9,macrocentro
115,COCHABAMBA@PICHINCHA,2014,tarde,19,macrocentro
115,COCHABAMBA@PICHINCHA,2015,mañana,8,macrocentro
115,COCHABAMBA@PICHINCHA,2015,tarde,16,macrocentro
115,COCHABAMBA@PICHINCHA,2016,mañana,7,macrocentro
115,COCHABAMBA@PICHINCHA,2016,tarde,24,macrocentro
115,COCHABAMBA@PICHINCHA,2017,mañana,3,macrocentro
115,COCHABAMBA@PICHINCHA,2017,tarde,21,macrocentro
115,COCHABAMBA@PICHINCHA,2018,mañana,11,macrocentro
115,COCHABAMBA@PICHINCHA,2018,tarde,24,macrocentro
114,CONSTITUCION@MATHEU,2013,mañana,3,macrocentro
114,CONSTITUCION@MATHEU,2013,tarde,25,macrocentro
114,CONSTITUCION@MATHEU,2014,mañana,8,macrocentro
114,CONSTITUCION@MATHEU,2014,tarde,15,macrocentro
114,CONSTITUCION@MATHEU,2015,mañana,11,macrocentro
114,CONSTITUCION@MATHEU,2015,tarde,23,macrocentro
114,CONSTITUCION@MATHEU,2016,mañana,8,macrocentro
114,CONSTITUCION@MATHEU,2016,tarde,18,macrocentro
114,CONSTITUCION@MATHEU,2017,mañana,12,macrocentro
114,CONSTITUCION@MATHEU,2017,tarde,12,macrocentro
114,CONSTITUCION@MATHEU,2018,mañana,7,macrocentro
114,CONSTITUCION@MATHEU,2018,tarde,28,macrocentro
113,ALBERTI@PAVON,2013,mañana,10,macrocentro
113,ALBERTI@PAVON,2013,tarde,14,macrocentro
113,ALBERTI@PAVON,2014,mañana,16,macrocentro
113,ALBERTI@PAVON,2014,tarde,13,macrocentro
113,ALBERTI@PAVON,2015,mañana,16,macrocentro
113,ALBERTI@PAVON,2015,tarde,16,macrocentro
113,ALBERTI@PAVON,2016,mañana,14,macrocentro
113,ALBERTI@PAVON,2016,tarde,19,macrocentro
113,ALBERTI@PAVON,2017,mañana,10,macrocentro
113,ALBERTI@PAVON,2017,tarde,11,macrocentro
113,ALBERTI@PAVON,2018,mañana,13,macrocentro
113,ALBERTI@PAVON,2018,tarde,22,macrocentro
120,PASCO@PAVON,2013,mañana,16,macrocentro
120,PASCO@PAVON,2013,tarde,14,macrocentro
120,PASCO@PAVON,2014,mañana,7,macrocentro
120,PASCO@PAVON,2014,tarde,9,macrocentro
120,PASCO@PAVON,2015,mañana,13,macrocentro
120,PASCO@PAVON,2015,tarde,15,macrocentro
120,PASCO@PAVON,2016,mañana,13,macrocentro
120,PASCO@PAVON,2016,tarde,0,macrocentro
120,PASCO@PAVON,2017,mañana,21,macrocentro
120,PASCO@PAVON,2017,tarde,9,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2013,mañana,37,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2013,tarde,42,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2014,mañana,19,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2014,tarde,30,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2015,mañana,18,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2015,tarde,40,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2016,mañana,25,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2016,tarde,0,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2017,mañana,9,macrocentro
111,"GARAY, JUAN DE@PICHINCHA",2017,tarde,24,macrocentro
110,MATHEU@INCLAN,2013,mañana,4,macrocentro
110,MATHEU@INCLAN,2013,tarde,11,macrocentro
110,MATHEU@INCLAN,2014,mañana,5,macrocentro
110,MATHEU@INCLAN,2014,tarde,5,macrocentro
110,MATHEU@INCLAN,2015,mañana,3,macrocentro
110,MATHEU@INCLAN,2015,tarde,11,macrocentro
110,MATHEU@INCLAN,2016,mañana,5,macrocentro
110,MATHEU@INCLAN,2016,tarde,0,macrocentro
110,MATHEU@INCLAN,2017,mañana,3,macrocentro
110,MATHEU@INCLAN,2017,tarde,7,macrocentro
109,ALBERTI@BRASIL,2013,mañana,11,macrocentro
109,ALBERTI@BRASIL,2013,tarde,22,macrocentro
109,ALBERTI@BRASIL,2014,mañana,12,macrocentro
109,ALBERTI@BRASIL,2014,tarde,14,macrocentro
109,ALBERTI@BRASIL,2015,mañana,15,macrocentro
109,ALBERTI@BRASIL,2015,tarde,20,macrocentro
109,ALBERTI@BRASIL,2016,mañana,10,macrocentro
109,ALBERTI@BRASIL,2016,tarde,0,macrocentro
109,ALBERTI@BRASIL,2017,mañana,6,macrocentro
109,ALBERTI@BRASIL,2017,tarde,30,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2013,mañana,5,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2013,tarde,7,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2014,mañana,11,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2014,tarde,7,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2015,mañana,9,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2015,tarde,7,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2016,mañana,14,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2016,tarde,0,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2017,mañana,7,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2017,tarde,10,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2018,mañana,7,macrocentro
112,"PICHINCHA@CASTILLO, CATULO",2018,tarde,21,macrocentro
106,"CASTILLO, CATULO@JUJUY",2013,mañana,18,macrocentro
106,"CASTILLO, CATULO@JUJUY",2013,tarde,19,macrocentro
106,"CASTILLO, CATULO@JUJUY",2014,mañana,10,macrocentro
106,"CASTILLO, CATULO@JUJUY",2014,tarde,21,macrocentro
106,"CASTILLO, CATULO@JUJUY",2015,mañana,14,macrocentro
106,"CASTILLO, CATULO@JUJUY",2015,tarde,10,macrocentro
106,"CASTILLO, CATULO@JUJUY",2016,mañana,9,macrocentro
106,"CASTILLO, CATULO@JUJUY",2016,tarde,4,macrocentro
106,"CASTILLO, CATULO@JUJUY",2017,mañana,9,macrocentro
106,"CASTILLO, CATULO@JUJUY",2017,tarde,4,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2013,mañana,3,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2013,tarde,4,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2014,mañana,4,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2014,tarde,7,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2015,mañana,0,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2015,tarde,6,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2016,mañana,5,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2016,tarde,2,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2017,mañana,3,macrocentro
87,CATAMARCA@15 DE NOVIEMBRE DE 1889,2017,tarde,8,macrocentro
7,CASEROS@JUJUY,2013,mañana,26,macrocentro
7,CASEROS@JUJUY,2013,tarde,48,macrocentro
7,CASEROS@JUJUY,2014,mañana,16,macrocentro
7,CASEROS@JUJUY,2014,tarde,33,macrocentro
7,CASEROS@JUJUY,2015,mañana,25,macrocentro
7,CASEROS@JUJUY,2015,tarde,41,macrocentro
7,CASEROS@JUJUY,2016,mañana,16,macrocentro
7,CASEROS@JUJUY,2016,tarde,19,macrocentro
7,CASEROS@JUJUY,2017,mañana,18,macrocentro
7,CASEROS@JUJUY,2017,tarde,28,macrocentro
7,CASEROS@JUJUY,2018,mañana,36,macrocentro
7,CASEROS@JUJUY,2018,tarde,25,macrocentro
107,RONDEAU@ALBERTI,2013,mañana,9,macrocentro
107,RONDEAU@ALBERTI,2013,tarde,21,macrocentro
107,RONDEAU@ALBERTI,2014,mañana,5,macrocentro
107,RONDEAU@ALBERTI,2014,tarde,24,macrocentro
107,RONDEAU@ALBERTI,2015,mañana,11,macrocentro
107,RONDEAU@ALBERTI,2015,tarde,24,macrocentro
107,RONDEAU@ALBERTI,2016,mañana,10,macrocentro
107,RONDEAU@ALBERTI,2016,tarde,17,macrocentro
107,RONDEAU@ALBERTI,2017,mañana,7,macrocentro
107,RONDEAU@ALBERTI,2017,tarde,22,macrocentro
107,RONDEAU@ALBERTI,2018,mañana,19,macrocentro
107,RONDEAU@ALBERTI,2018,tarde,19,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2013,mañana,17,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2013,tarde,31,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2014,mañana,18,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2014,tarde,32,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2015,mañana,17,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2015,tarde,21,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2016,mañana,9,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2016,tarde,14,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2017,mañana,18,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2017,tarde,18,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2018,mañana,18,macrocentro
108,MATHEU@15 DE NOVIEMBRE DE 1889,2018,tarde,35,macrocentro
88,"LUCA, ESTEBAN de@SALCEDO",2013,mañana,7,macrocentro
88,"LUCA, ESTEBAN de@SALCEDO",2013,tarde,3,macrocentro
88,"LUCA, ESTEBAN de@SALCEDO",2014,mañana,6,macrocentro
88,"LUCA, ESTEBAN de@SALCEDO",2014,tarde,5,macrocentro
